Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,mouse_id_number,Organism,Platform,ReleaseDate,create_date,version,Sample Name,sex,source_name,SRA Study,strain,tissue
SRR21355740,RNA-Seq,300,10085688000,PRJNA875066,SAMN30601586,3830269396,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX17361401,Illumina NovaSeq 6000,GSM6527969,PAIRED,cDNA,TRANSCRIPTOMIC,2,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-02T06:15:00Z,1,GSM6527969,male,Visual Cortex,SRP394927,C57BL/6JN,Visual Cortex
SRR21355741,RNA-Seq,300,2969882400,PRJNA875066,SAMN30601587,1102493356,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX17361400,Illumina NovaSeq 6000,GSM6527968,PAIRED,cDNA,TRANSCRIPTOMIC,19,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:05:00Z,1,GSM6527968,male,Visual Cortex,SRP394927,C57BL/6JN,Visual Cortex
SRR21355742,RNA-Seq,300,6927780900,PRJNA875066,SAMN30601588,2588115938,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX17361399,Illumina NovaSeq 6000,GSM6527967,PAIRED,cDNA,TRANSCRIPTOMIC,18,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:26:00Z,1,GSM6527967,male,Visual Cortex,SRP394927,C57BL/6JN,Visual Cortex
SRR21355743,RNA-Seq,300,9434913900,PRJNA875066,SAMN30601589,3470607224,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX17361398,Illumina NovaSeq 6000,GSM6527966,PAIRED,cDNA,TRANSCRIPTOMIC,17,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-02T07:24:00Z,1,GSM6527966,male,Visual Cortex,SRP394927,C57BL/6JN,Visual Cortex
SRR21355744,RNA-Seq,300,3042643500,PRJNA875066,SAMN30601590,1149432492,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX17361397,Illumina NovaSeq 6000,GSM6527965,PAIRED,cDNA,TRANSCRIPTOMIC,16,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:10:00Z,1,GSM6527965,male,Visual Cortex,SRP394927,C57BL/6JN,Visual Cortex
SRR21355745,RNA-Seq,300,5842763400,PRJNA875066,SAMN30601591,2199359384,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,run.zq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX17361396,Illumina NovaSeq 6000,GSM6527964,PAIRED,cDNA,TRANSCRIPTOMIC,15,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:31:00Z,1,GSM6527964,male,Visual Cortex,SRP394927,C57BL/6JN,Visual Cortex
SRR21355746,RNA-Seq,300,2102446200,PRJNA875066,SAMN30601592,784855856,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX17361395,Illumina NovaSeq 6000,GSM6527963,PAIRED,cDNA,TRANSCRIPTOMIC,14,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:01:00Z,1,GSM6527963,male,Visual Cortex,SRP394927,C57BL/6JN,Visual Cortex
SRR21355747,RNA-Seq,300,3152536200,PRJNA875066,SAMN30601593,1171062753,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX17361394,Illumina NovaSeq 6000,GSM6527962,PAIRED,cDNA,TRANSCRIPTOMIC,13,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:04:00Z,1,GSM6527962,female,Visual Cortex,SRP394927,C57BL/6JN,Visual Cortex
SRR21355748,RNA-Seq,300,7521434700,PRJNA875066,SAMN30601594,2791994136,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX17361393,Illumina NovaSeq 6000,GSM6527961,PAIRED,cDNA,TRANSCRIPTOMIC,11,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:43:00Z,1,GSM6527961,male,Visual Cortex,SRP394927,C57BL/6JN,Visual Cortex
SRR21355749,RNA-Seq,300,1745395800,PRJNA875066,SAMN30601595,662285337,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX17361392,Illumina NovaSeq 6000,GSM6527960,PAIRED,cDNA,TRANSCRIPTOMIC,10,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:59:00Z,1,GSM6527960,female,Visual Cortex,SRP394927,C57BL/6JN,Visual Cortex
SRR21355750,RNA-Seq,300,5361132300,PRJNA875066,SAMN30601668,2052696402,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX17361391,Illumina NovaSeq 6000,GSM6527887,PAIRED,cDNA,TRANSCRIPTOMIC,51,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:19:00Z,1,GSM6527887,female,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355751,RNA-Seq,300,6410424900,PRJNA875066,SAMN30601669,2377452484,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX17361390,Illumina NovaSeq 6000,GSM6527886,PAIRED,cDNA,TRANSCRIPTOMIC,50,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:29:00Z,1,GSM6527886,female,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355752,RNA-Seq,300,5802459300,PRJNA875066,SAMN30601670,2185954250,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX17361389,Illumina NovaSeq 6000,GSM6527885,PAIRED,cDNA,TRANSCRIPTOMIC,5,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:30:00Z,1,GSM6527885,male,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355753,RNA-Seq,300,7264403400,PRJNA875066,SAMN30601671,2621900532,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX17361388,Illumina NovaSeq 6000,GSM6527884,PAIRED,cDNA,TRANSCRIPTOMIC,49,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:29:00Z,1,GSM6527884,female,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355754,RNA-Seq,300,2373628800,PRJNA875066,SAMN30601672,924167409,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX17361387,Illumina NovaSeq 6000,GSM6527883,PAIRED,cDNA,TRANSCRIPTOMIC,47,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:59:00Z,1,GSM6527883,female,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355755,RNA-Seq,300,5844686400,PRJNA875066,SAMN30601673,2193643530,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX17361386,Illumina NovaSeq 6000,GSM6527882,PAIRED,cDNA,TRANSCRIPTOMIC,46,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:19:00Z,1,GSM6527882,female,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355756,RNA-Seq,300,4699136700,PRJNA875066,SAMN30601674,1725219568,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX17361385,Illumina NovaSeq 6000,GSM6527881,PAIRED,cDNA,TRANSCRIPTOMIC,45,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:22:00Z,1,GSM6527881,female,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355757,RNA-Seq,300,4576680300,PRJNA875066,SAMN30601675,1653591161,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX17361384,Illumina NovaSeq 6000,GSM6527880,PAIRED,cDNA,TRANSCRIPTOMIC,44,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:18:00Z,1,GSM6527880,female,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355758,RNA-Seq,300,1014516000,PRJNA875066,SAMN30601676,387793697,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX17361383,Illumina NovaSeq 6000,GSM6527879,PAIRED,cDNA,TRANSCRIPTOMIC,43,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:53:00Z,1,GSM6527879,female,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355759,RNA-Seq,300,856219200,PRJNA875066,SAMN30601677,335115635,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX17361382,Illumina NovaSeq 6000,GSM6527878,PAIRED,cDNA,TRANSCRIPTOMIC,42,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:52:00Z,1,GSM6527878,female,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355760,RNA-Seq,300,2496782700,PRJNA875066,SAMN30601678,941687680,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX17361381,Illumina NovaSeq 6000,GSM6527877,PAIRED,cDNA,TRANSCRIPTOMIC,41,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:06:00Z,1,GSM6527877,female,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355761,RNA-Seq,300,4757427000,PRJNA875066,SAMN30601679,1767949525,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX17361380,Illumina NovaSeq 6000,GSM6527876,PAIRED,cDNA,TRANSCRIPTOMIC,40,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:13:00Z,1,GSM6527876,female,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355762,RNA-Seq,300,1954561800,PRJNA875066,SAMN30601680,768621764,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX17361379,Illumina NovaSeq 6000,GSM6527875,PAIRED,cDNA,TRANSCRIPTOMIC,39,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:57:00Z,1,GSM6527875,female,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355763,RNA-Seq,300,3497391300,PRJNA875066,SAMN30601681,1280626330,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX17361378,Illumina NovaSeq 6000,GSM6527874,PAIRED,cDNA,TRANSCRIPTOMIC,38,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:16:00Z,1,GSM6527874,female,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355764,RNA-Seq,300,5283033000,PRJNA875066,SAMN30601682,1965772320,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX17361377,Illumina NovaSeq 6000,GSM6527873,PAIRED,cDNA,TRANSCRIPTOMIC,37,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:30:00Z,1,GSM6527873,female,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355765,RNA-Seq,300,4867356300,PRJNA875066,SAMN30601683,1823499032,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX17361376,Illumina NovaSeq 6000,GSM6527872,PAIRED,cDNA,TRANSCRIPTOMIC,36,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:16:00Z,1,GSM6527872,male,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355766,RNA-Seq,300,6661311000,PRJNA875066,SAMN30601684,2502114804,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX17361375,Illumina NovaSeq 6000,GSM6527871,PAIRED,cDNA,TRANSCRIPTOMIC,35,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:24:00Z,1,GSM6527871,male,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355767,RNA-Seq,300,7111242300,PRJNA875066,SAMN30601685,2638553940,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX17361374,Illumina NovaSeq 6000,GSM6527870,PAIRED,cDNA,TRANSCRIPTOMIC,34,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:27:00Z,1,GSM6527870,male,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355768,RNA-Seq,300,4558463100,PRJNA875066,SAMN30601686,1674253487,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX17361373,Illumina NovaSeq 6000,GSM6527869,PAIRED,cDNA,TRANSCRIPTOMIC,33,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:22:00Z,1,GSM6527869,male,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355769,RNA-Seq,300,4529655000,PRJNA875066,SAMN30601687,1712574597,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,run.zq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX17361372,Illumina NovaSeq 6000,GSM6527868,PAIRED,cDNA,TRANSCRIPTOMIC,32,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:16:00Z,1,GSM6527868,male,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355770,RNA-Seq,300,4854509100,PRJNA875066,SAMN30601688,1858270855,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX17361371,Illumina NovaSeq 6000,GSM6527867,PAIRED,cDNA,TRANSCRIPTOMIC,31,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:23:00Z,1,GSM6527867,male,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355771,RNA-Seq,300,6573491100,PRJNA875066,SAMN30601689,2423567506,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX17361370,Illumina NovaSeq 6000,GSM6527866,PAIRED,cDNA,TRANSCRIPTOMIC,30,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:35:00Z,1,GSM6527866,male,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355772,RNA-Seq,300,5624083200,PRJNA875066,SAMN30601690,2094708138,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX17361369,Illumina NovaSeq 6000,GSM6527865,PAIRED,cDNA,TRANSCRIPTOMIC,3,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:18:00Z,1,GSM6527865,male,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355773,RNA-Seq,300,2901350100,PRJNA875066,SAMN30601691,1080374220,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX17361368,Illumina NovaSeq 6000,GSM6527864,PAIRED,cDNA,TRANSCRIPTOMIC,29,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:07:00Z,1,GSM6527864,male,Subventricular zone,SRP394927,C57BL/6JN,Subventricular zone
SRR21355774,RNA-Seq,300,10931691900,PRJNA875066,SAMN30601836,4060384989,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX17361367,Illumina NovaSeq 6000,GSM6527700,PAIRED,cDNA,TRANSCRIPTOMIC,47,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-03T05:51:00Z,1,GSM6527700,female,Olfactory bulb,SRP394927,C57BL/6JN,Olfactory bulb
SRR21355775,RNA-Seq,300,3877744800,PRJNA875066,SAMN30601837,1490741418,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,run.zq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX17361366,Illumina NovaSeq 6000,GSM6527699,PAIRED,cDNA,TRANSCRIPTOMIC,46,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:15:00Z,1,GSM6527699,female,Olfactory bulb,SRP394927,C57BL/6JN,Olfactory bulb
SRR21355776,RNA-Seq,300,3922112700,PRJNA875066,SAMN30601838,1446952213,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX17361365,Illumina NovaSeq 6000,GSM6527698,PAIRED,cDNA,TRANSCRIPTOMIC,45,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:10:00Z,1,GSM6527698,female,Olfactory bulb,SRP394927,C57BL/6JN,Olfactory bulb
SRR21355777,RNA-Seq,300,945927900,PRJNA875066,SAMN30601839,368290340,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX17361364,Illumina NovaSeq 6000,GSM6527696,PAIRED,cDNA,TRANSCRIPTOMIC,44,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:54:00Z,1,GSM6527696,female,Olfactory bulb,SRP394927,C57BL/6JN,Olfactory bulb
SRR21355778,RNA-Seq,300,818922300,PRJNA875066,SAMN30601840,305633037,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX17361363,Illumina NovaSeq 6000,GSM6527695,PAIRED,cDNA,TRANSCRIPTOMIC,43,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:52:00Z,1,GSM6527695,female,Olfactory bulb,SRP394927,C57BL/6JN,Olfactory bulb
SRR21355779,RNA-Seq,300,7121000700,PRJNA875066,SAMN30601841,2567557722,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX17361362,Illumina NovaSeq 6000,GSM6527694,PAIRED,cDNA,TRANSCRIPTOMIC,42,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:29:00Z,1,GSM6527694,female,Olfactory bulb,SRP394927,C57BL/6JN,Olfactory bulb
SRR21355780,RNA-Seq,300,6035270700,PRJNA875066,SAMN30601842,2285068425,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX17361361,Illumina NovaSeq 6000,GSM6527693,PAIRED,cDNA,TRANSCRIPTOMIC,41,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:24:00Z,1,GSM6527693,female,Olfactory bulb,SRP394927,C57BL/6JN,Olfactory bulb
SRR21355781,RNA-Seq,300,4219680600,PRJNA875066,SAMN30601843,1559388988,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX17361360,Illumina NovaSeq 6000,GSM6527692,PAIRED,cDNA,TRANSCRIPTOMIC,40,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:19:00Z,1,GSM6527692,female,Olfactory bulb,SRP394927,C57BL/6JN,Olfactory bulb
SRR21355782,RNA-Seq,300,8174112600,PRJNA875066,SAMN30601844,3063856818,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX17361359,Illumina NovaSeq 6000,GSM6527690,PAIRED,cDNA,TRANSCRIPTOMIC,4,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:48:00Z,1,GSM6527690,female,Olfactory bulb,SRP394927,C57BL/6JN,Olfactory bulb
SRR21355783,RNA-Seq,300,4124759700,PRJNA875066,SAMN30601845,1506190207,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"sra,run.zq,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX17361358,Illumina NovaSeq 6000,GSM6527689,PAIRED,cDNA,TRANSCRIPTOMIC,39,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:12:00Z,1,GSM6527689,female,Olfactory bulb,SRP394927,C57BL/6JN,Olfactory bulb
SRR21355784,RNA-Seq,300,5963319000,PRJNA875066,SAMN30601846,2189914753,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX17361357,Illumina NovaSeq 6000,GSM6527688,PAIRED,cDNA,TRANSCRIPTOMIC,38,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:36:00Z,1,GSM6527688,female,Olfactory bulb,SRP394927,C57BL/6JN,Olfactory bulb
SRR21355785,RNA-Seq,300,1782496200,PRJNA875066,SAMN30601847,666421502,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX17361356,Illumina NovaSeq 6000,GSM6527687,PAIRED,cDNA,TRANSCRIPTOMIC,37,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T02:58:00Z,1,GSM6527687,female,Olfactory bulb,SRP394927,C57BL/6JN,Olfactory bulb
SRR21355786,RNA-Seq,300,2713902900,PRJNA875066,SAMN30601848,1015896218,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX17361355,Illumina NovaSeq 6000,GSM6527686,PAIRED,cDNA,TRANSCRIPTOMIC,36,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:02:00Z,1,GSM6527686,male,Olfactory bulb,SRP394927,C57BL/6JN,Olfactory bulb
SRR21355787,RNA-Seq,300,5567499600,PRJNA875066,SAMN30601849,2056496410,"TONY WYSS-CORAY, NEUROLOGY & NEUROLOGICAL SCIENCES, STANFORD MEDICINE",public,"run.zq,sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX17361354,Illumina NovaSeq 6000,GSM6527685,PAIRED,cDNA,TRANSCRIPTOMIC,35,Mus musculus,ILLUMINA,2023-04-18T00:00:00Z,2022-09-01T03:27:00Z,1,GSM6527685,male,Olfactory bulb,SRP394927,C57BL/6JN,Olfactory bulb
